src/download/http.rs	0.0%	0	vllm/rust/src/bench/src/backends/openai_completions.rs
src/download/progress.rs	0.0%	0	vllm.rs/src/utils/progress.rs
src/energy.rs	0.0%	0	candle/candle-metal-kernels/src/metal/residency_set.rs
src/energy_report.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/gpu/device.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/gpu/manager.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/gpu/mod.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/cache/cpu_f16_kv.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/cache/cpu_q8_kv.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/cache/hf.rs	5.0%	3	candle/candle-datasets/src/vision/cifar.rs
src/inference/cache/paged_attention.rs	0.0%	0	candle/candle-flash-attn-v3/build.rs
src/inference/cache/paged_kv.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/cache/q4_kv.rs	1.8%	11	candle/candle-examples/examples/stella-en-v5/main.rs
src/inference/cache/q8_kv.rs	0.4%	3	candle/candle-examples/examples/stella-en-v5/main.rs
src/inference/cache/qvb.rs	0.0%	0	vllm.rs/src/utils/kvcache_allocator.rs
src/inference/codec/dac.rs	0.0%	0	candle/candle-transformers/src/models/dac.rs
src/inference/codec/melband.rs	0.9%	3	candle/candle-transformers/src/models/eva2.rs
src/inference/codec/stft.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/cuda/awq_gemv.cu	0.0%	0	candle/candle-flash-attn/kernels/error.h
src/inference/cuda/fused.cu	0.0%	0	candle/candle-kernels/src/quantized.cu
src/inference/cuda/mmvq_gguf.cu	6.5%	10	candle/candle-kernels/src/mmvq_gguf.cu
src/inference/cuda/nvrtc_compat.h	0.0%	0	-
src/inference/cuda/quantized/attention.cu	0.5%	3	candle/candle-kernels/src/quantized.cu
src/inference/cuda/quantized/band_softmax.cu	0.0%	0	-
src/inference/cuda/quantized/flash_splitk.cu	0.0%	0	llama.cpp/ggml/src/ggml-sycl/lightning-indexer.cpp
src/inference/cuda/quantized/helpers.cu	0.0%	0	candle/candle-kernels/src/quantized.cu
src/inference/cuda/quantized/kv_quantize.cu	0.0%	0	candle/candle-kernels/src/mmvq_gguf.cu
src/inference/cuda/quantized/sampling.cu	0.0%	0	candle/candle-kernels/src/quantized.cu
src/inference/engine/audio_engine.rs	0.9%	5	candle/candle-wasm-examples/whisper/src/worker.rs
src/inference/engine/boogu_engine.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/engine/decode_step.rs	5.0%	4	vllm/rust/src/engine-core-client/src/protocol/sampling.rs
src/inference/engine/flux2_engine.rs	2.3%	4	candle/candle-metal-kernels/src/kernel.rs
src/inference/engine/image_engine/demand.rs	0.0%	0	candle/candle-transformers/src/models/z_image/sampling.rs
src/inference/engine/image_engine/load_flux.rs	1.8%	8	candle/candle-metal-kernels/src/kernel.rs
src/inference/engine/image_engine/load_others.rs	0.5%	3	candle/candle-examples/examples/paddleocr-vl/main.rs
src/inference/engine/image_engine/mod.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/engine/image_engine/params.rs	0.0%	0	candle/candle-transformers/src/models/stable_diffusion/mod.rs
src/inference/engine/image_engine/render.rs	2.4%	6	vllm/rust/src/cmd/src/cli/tests.rs
src/inference/engine/image_engine/resident.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/engine/image_engine/state.rs	0.0%	0	candle/candle-wasm-examples/chat-template/src/lib.rs
src/inference/engine/image_engine/tests.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/engine/image_engine/zimage_placement_tests.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/engine/llm_engine/decode.rs	0.0%	0	candle/candle-transformers/src/models/paddleocr_vl/mod.rs
src/inference/engine/llm_engine/discover.rs	0.0%	0	candle/candle-transformers/src/models/rwkv_v5.rs
src/inference/engine/llm_engine/generate.rs	0.3%	3	candle/candle-metal-kernels/src/tests.rs
src/inference/engine/llm_engine/gguf.rs	1.3%	3	candle/candle-transformers/src/models/quantized_qwen3_moe.rs
src/inference/engine/llm_engine/load.rs	1.0%	3	candle/candle-core/src/quantized/gguf_file.rs
src/inference/engine/llm_engine/loading.rs	0.8%	6	candle/candle-examples/examples/paddleocr-vl/main.rs
src/inference/engine/llm_engine/mod.rs	0.0%	0	candle/candle-examples/examples/stella-en-v5/main.rs
src/inference/engine/llm_engine/params.rs	3.3%	3	llama.cpp/examples/parallel/parallel.cpp
src/inference/engine/llm_engine/query.rs	0.0%	0	candle/candle-transformers/src/models/hiera.rs
src/inference/engine/llm_engine/sampling_tests.rs	3.2%	3	candle/candle-metal-kernels/src/tests.rs
src/inference/engine/llm_engine/spec.rs	0.0%	0	vllm/rust/src/bench/src/benchmark.rs
src/inference/engine/llm_engine/stream.rs	0.7%	7	candle/candle-metal-kernels/src/tests.rs
src/inference/engine/model_backend.rs	0.0%	0	candle/candle-metal-kernels/src/metal/encoder.rs
src/inference/engine/prompt_cache.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/engine/qwen_image_engine.rs	0.6%	3	candle/candle-metal-kernels/src/kernel.rs
src/inference/engine/tts_engine.rs	0.7%	3	candle/candle-metal-kernels/src/tests.rs
src/inference/fused_moe.rs	0.0%	0	candle/candle-transformers/src/fused_moe.rs
src/inference/generic_transformer/config.rs	2.9%	7	candle/candle-transformers/src/models/smol/quantized_smollm3.rs
src/inference/generic_transformer/graph.rs	0.5%	3	candle/candle-transformers/src/models/qwen3_moe.rs
src/inference/generic_transformer/hetero.rs	0.0%	0	candle/candle-flash-attn-v3/src/lib.rs
src/inference/generic_transformer/layer_attn.rs	0.4%	3	candle/candle-metal-kernels/src/tests.rs
src/inference/generic_transformer/layer_cpu_attn.rs	2.0%	6	candle/candle-transformers/src/models/debertav2.rs
src/inference/generic_transformer/layer_ffn.rs	0.0%	0	candle/candle-transformers/src/models/quantized_qwen3_moe.rs
src/inference/generic_transformer/layer_forward.rs	0.3%	3	attention.rs/src/mamba_cache.rs
src/inference/generic_transformer/loader.rs	0.5%	6	candle/candle-transformers/src/models/quantized_lfm2.rs
src/inference/generic_transformer/mod.rs	0.0%	0	candle/candle-transformers/src/models/llama2_c.rs
src/inference/generic_transformer/moe_weights.rs	0.0%	0	candle/candle-flash-attn-v3/src/lib.rs
src/inference/generic_transformer/projection.rs	3.1%	9	vllm.rs/src/models/layers/linear.rs
src/inference/kernel/cpu_decode_exec.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/kernel/flash_decode_tc.rs	0.0%	0	candle/candle-kernels/src/ffi.rs
src/inference/kernel/fused/attention.rs	0.0%	0	candle/candle-transformers/src/models/debertav2.rs
src/inference/kernel/fused/buffers/activation.rs	0.0%	0	candle/candle-core/src/cuda_backend/mod.rs
src/inference/kernel/fused/buffers/attention.rs	0.0%	0	candle/candle-transformers/src/models/debertav2.rs
src/inference/kernel/fused/buffers/conv.rs	0.0%	0	candle/candle-core/src/cuda_backend/mod.rs
src/inference/kernel/fused/buffers/embed.rs	0.0%	0	candle/candle-nn/src/moe.rs
src/inference/kernel/fused/buffers/norm.rs	0.0%	0	candle/candle-flash-attn-v3/src/lib.rs
src/inference/kernel/fused/cuda_numerics_tests.rs	0.0%	0	candle/candle-flash-attn-v3/build.rs
src/inference/kernel/fused/flash_prefill_parity.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/kernel/fused/mod.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/kernel/fused_cpu.rs	0.0%	0	candle/candle-transformers/src/models/debertav2.rs
src/inference/kernel/opencl.rs	0.0%	0	vllm.rs/src/models/layers/ds_v4/compressor.rs
src/inference/kernel/opencl_probe.rs	0.0%	0	candle/candle-transformers/src/models/metavoice.rs
src/inference/load/awq.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/load/awq_loader.rs	0.0%	0	candle/candle-transformers/src/models/qwen3_moe.rs
src/inference/load/fp8_scaled.rs	2.2%	6	candle/candle-metal-kernels/src/tests.rs
src/inference/load/huggingface_manager.rs	0.9%	3	candle/candle-metal-kernels/src/tests.rs
src/inference/load/lora.rs	0.0%	0	candle/candle-transformers/src/models/debertav2.rs
src/inference/load/model_manager.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/load/ollama_manager.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/load/onnx.rs	0.0%	0	vllm/rust/src/engine-core-client/src/protocol/handshake.rs
src/inference/load/onnx_exec.rs	0.0%	0	candle/candle-onnx/src/eval.rs
src/inference/media/audio_io.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/media/gif.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/media/image_processor.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/media/midi.rs	1.7%	3	vllm.rs/src/utils/mod.rs
src/inference/model/acestep/cond.rs	3.1%	6	candle/candle-transformers/src/models/deepseek2.rs
src/inference/model/acestep/dit/mod.rs	0.5%	3	candle/candle-transformers/src/models/paddleocr_vl/vision.rs
src/inference/model/acestep/dit/tests.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/acestep/fsq.rs	2.6%	6	candle/candle-transformers/src/models/quantized_t5.rs
src/inference/model/acestep/lm/mod.rs	0.0%	0	candle/candle-transformers/src/models/paddleocr_vl/vision.rs
src/inference/model/acestep/lm/tests.rs	3.3%	3	candle/candle-metal-kernels/src/tests.rs
src/inference/model/acestep/music.rs	0.0%	0	candle/candle-transformers/src/models/deepseek2.rs
src/inference/model/acestep/ops.rs	0.0%	0	candle/candle-flash-attn-v3/src/lib.rs
src/inference/model/acestep/pipeline.rs	0.0%	0	candle/candle-transformers/src/models/paddleocr_vl/vision.rs
src/inference/model/acestep/textenc.rs	5.3%	6	candle/candle-transformers/src/models/deepseek2.rs
src/inference/model/acestep/vae.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/model/attention.rs	0.0%	0	candle/candle-transformers/src/models/eva2.rs
src/inference/model/block.rs	11.1%	3	candle/candle-transformers/src/models/depth_anything_v2.rs
src/inference/model/boogu/dit.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/clip/text.rs	3.4%	3	candle/candle-transformers/src/models/siglip.rs
src/inference/model/clip/vision.rs	2.5%	3	candle/candle-transformers/src/models/eva2.rs
src/inference/model/embedding/mod.rs	0.0%	0	candle/candle-wasm-examples/whisper/src/worker.rs
src/inference/model/ezaudio/dit.rs	0.9%	3	candle/candle-transformers/src/models/eva2.rs
src/inference/model/ezaudio/pipeline.rs	0.0%	0	candle/candle-transformers/src/models/paddleocr_vl/vision.rs
src/inference/model/ezaudio/vae.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/flow_match.rs	2.7%	3	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/flux/common.rs	0.0%	0	candle/candle-transformers/src/models/flux/model.rs
src/inference/model/flux/dit.rs	0.0%	0	candle/candle-transformers/src/models/flux/model.rs
src/inference/model/flux/hetero.rs	0.0%	0	candle/candle-transformers/src/models/flux/model.rs
src/inference/model/flux/opencl.rs	0.6%	4	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/flux/sampling.rs	1.1%	3	candle/candle-transformers/src/models/flux/sampling.rs
src/inference/model/flux/vae.rs	1.9%	3	candle/candle-transformers/src/models/z_image/vae.rs
src/inference/model/flux2/dit.rs	0.0%	0	candle/candle-transformers/src/models/yi.rs
src/inference/model/flux2/sampling.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/flux2/textenc.rs	0.0%	0	candle/candle-wasm-examples/llama2-c/src/worker.rs
src/inference/model/flux2/vae.rs	5.4%	3	candle/candle-transformers/src/models/z_image/vae.rs
src/inference/model/gptoss/mod.rs	0.0%	0	candle/candle-flash-attn-v3/src/lib.rs
src/inference/model/kyutai/cond.rs	0.0%	0	candle/candle-transformers/src/quantized_var_builder.rs
src/inference/model/kyutai/depformer.rs	1.5%	3	candle/candle-transformers/src/models/csm.rs
src/inference/model/kyutai/gen.rs	0.0%	0	candle/candle-examples/examples/reinforcement-learning/ddpg.rs
src/inference/model/kyutai/helium.rs	1.9%	3	candle/candle-transformers/src/models/eva2.rs
src/inference/model/kyutai/lm.rs	0.0%	0	candle/candle-flash-attn-v3/build.rs
src/inference/model/kyutai/mimi.rs	1.5%	3	candle/candle-metal-kernels/src/tests.rs
src/inference/model/lfm2_moe/mod.rs	0.0%	0	candle/candle-transformers/src/fused_moe.rs
src/inference/model/mixformer/mod.rs	0.0%	0	candle/candle-transformers/src/models/quantized_mixformer.rs
src/inference/model/mod.rs	0.0%	0	candle/candle-transformers/src/models/mod.rs
src/inference/model/moondream/quantized.rs	0.0%	0	candle/candle-transformers/src/models/moondream.rs
src/inference/model/moondream/vision.rs	3.1%	4	candle/candle-transformers/src/models/eva2.rs
src/inference/model/nemotron_h/mod.rs	0.0%	0	candle/candle-transformers/src/models/mamba2.rs
src/inference/model/parler/mod.rs	0.0%	0	candle/candle-transformers/src/models/parler_tts.rs
src/inference/model/patches.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/piper/mod.rs	1.0%	6	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/pixtral/mod.rs	0.0%	0	candle/candle-transformers/src/models/eva2.rs
src/inference/model/pocket_tts/mod.rs	0.5%	3	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/qwen25/vision.rs	0.0%	0	candle/candle-transformers/src/fused_moe.rs
src/inference/model/qwen3/encoder.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/qwen3/moe_multi.rs	0.0%	0	candle/candle-transformers/src/models/quantized_lfm2.rs
src/inference/model/qwen35/moe.rs	0.9%	9	candle/candle-transformers/src/fused_moe.rs
src/inference/model/qwen35/vision.rs	0.0%	0	candle/candle-transformers/src/fused_moe.rs
src/inference/model/qwen3vl/textenc.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/qwen_image/dit.rs	0.5%	3	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/qwen_image/textenc.rs	3.0%	6	candle/candle-transformers/src/models/paddleocr_vl/vision.rs
src/inference/model/rope.rs	0.0%	0	candle/candle-metal-kernels/src/metal/device.rs
src/inference/model/sdxl/controlnet.rs	5.1%	7	candle/candle-transformers/src/models/depth_anything_v2.rs
src/inference/model/sdxl/pipeline.rs	0.0%	0	candle/candle-transformers/src/models/z_image/sampling.rs
src/inference/model/sdxl/sampling.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/sdxl/text.rs	1.9%	3	candle/candle-transformers/src/models/eva2.rs
src/inference/model/sdxl/unet.rs	0.5%	3	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/sdxl/vae.rs	2.8%	5	candle/candle-metal-kernels/src/tests.rs
src/inference/model/stable_audio/mod.rs	0.9%	6	candle/candle-metal-kernels/src/tests.rs
src/inference/model/stable_audio/tests.rs	2.5%	10	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/t5/encoder.rs	3.4%	6	candle/candle-transformers/src/models/quantized_t5.rs
src/inference/model/t5/flan.rs	0.0%	0	candle/candle-transformers/src/models/eva2.rs
src/inference/model/ultravox/mod.rs	0.0%	0	candle/candle-transformers/src/models/voxtral/model.rs
src/inference/model/umt5/encoder.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/vae_blocks.rs	0.0%	0	candle/candle-transformers/src/models/z_image/vae.rs
src/inference/model/vit.rs	3.1%	3	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/voxtral/mod.rs	0.0%	0	candle/candle-transformers/src/models/eva2.rs
src/inference/model/wan/dit/config.rs	2.8%	4	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/wan/dit/layers.rs	0.7%	6	candle/candle-metal-kernels/src/tests.rs
src/inference/model/wan/pipeline.rs	0.0%	0	candle/candle-transformers/src/models/z_image/sampling.rs
src/inference/model/wan/vae.rs	0.0%	0	candle/candle-metal-kernels/src/kernel.rs
src/inference/model/whisper/mod.rs	0.0%	0	candle/candle-transformers/src/models/whisper/audio.rs
src/inference/model/whisper/model.rs	0.0%	0	candle/candle-transformers/src/models/whisper/model.rs
src/inference/model/zimage/dit/mod.rs	1.3%	7	candle/candle-transformers/src/models/z_image/transformer.rs
src/inference/model/zimage/dit/tests.rs	0.0%	0	candle/candle-metal-kernels/src/tests.rs
src/inference/model/zimage/hetero.rs	6.1%	23	candle/candle-transformers/src/models/z_image/transformer.rs
src/inference/model/zimage/opencl.rs	2.5%	14	candle/candle-metal-kernels/src/kernel.rs
